,sex,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,real_gdp_current,MED_E_current,MEI_E_current,real_gdp_minus_5,MED_E_minus_5,MEI_E_minus_5,real_gdp_minus_10,MED_E_minus_10,MEI_E_minus_10,people_in_low_work_intensity_household_perc,material_deprivation_rate_perc,mean-median,qoutient
695,T,Portugal,2023,82.5,20110,13590.704847184901,16688.746916407366,18830.0,10871.7223948507,12934.536639824017,16740.0,10149.312409498201,12362.909987865449,6.0,12.1,3098.042069222465,0.22795300935875856
698,T,Romania,2017,75.2,9100,5517.0196275707685,6075.440996784924,7420.0,3882.402994439309,4431.128489800611,6740.0,2916.696465118064,3492.484219373667,5.2,47.5,558.4213692141557,0.10121794137245756
699,T,Romania,2018,75.3,9720,6634.856021156445,7501.578731830896,7470.0,4084.419046513233,4660.858412016493,7500.0,3208.8942988761473,3780.3257844474447,5.7,42.7,866.7227106744504,0.1306317285425256
700,T,Romania,2019,75.6,10140,7603.1241943668465,8626.654118782699,7800.0,4223.895453381897,4750.411464642287,7140.0,3605.8941837365132,4166.610974416051,4.4,39.2,1023.5299244158523,0.1346196508501315
701,T,Romania,2020,74.2,9820,8107.133667577647,8984.440679651922,8090.0,4548.5423101244505,5269.389601087295,6900.0,3688.361085414992,4261.975541085363,4.3,38.6,877.3070120742741,0.10821420344687706
702,T,Romania,2021,72.8,10450,9051.55709734432,9968.515852609247,8370.0,4908.384603141524,5477.300825997658,7250.0,3823.4594739064814,4342.608673684855,3.6,34.2,916.9587552649282,0.10130397956987525
703,T,Romania,2022,75.1,10910,10300.829394201824,11406.95084618783,9100.0,5517.0196275707685,6075.440996784924,7420.0,3882.402994439309,4431.128489800611,4.0,35.3,1106.121451986006,0.10738178545201654
704,T,Romania,2023,76.4,11170,11340.779451135162,12215.805785398015,9720.0,6634.856021156445,7501.578731830896,7470.0,4084.419046513233,4660.858412016493,5.0,31.0,875.0263342628532,0.0771575126765442
705,T,Sweden,2015,82.2,46160,21126.301289148778,22626.189119789637,43480.0,18140.72156537342,19309.344866670774,41670.0,15033.042325121089,16197.766196258897,5.1,2.3,1499.8878306408587,0.07099623403606643
706,T,Sweden,2016,82.4,46590,21852.942475135464,23899.100176742348,44510.0,18582.770204637574,19939.29861892278,43340.0,15732.872294501813,16748.66557926725,5.2,2.2,2046.157701606884,0.09363305211346373
707,T,Sweden,2017,82.5,46800,21286.198481593565,23329.077073930683,44010.0,19714.2403562157,20963.621406492428,44430.0,16492.28467556094,17658.261647322,5.3,2.1,2042.8785923371179,0.09597197893760222
708,T,Sweden,2018,82.6,47080,21556.96183081869,23408.115410906048,44130.0,20795.81766845409,22150.729303273376,43680.0,18051.4915163782,19331.355630023267,4.7,2.0,1851.153580087357,0.08587265657449346
709,T,Sweden,2019,83.2,47790,21749.500013435656,23594.50885861599,44690.0,20467.80172721707,22001.616273666317,41470.0,18647.908512959322,20187.89995793333,4.4,2.3,1845.008845180335,0.08482994294308324
710,T,Sweden,2020,82.4,46550,21291.44195802829,22935.643460883424,46160.0,21126.301289148778,22626.189119789637,43480.0,18140.72156537342,19309.344866670774,4.6,2.2,1644.201502855136,0.07722358617590777
711,T,Sweden,2021,83.1,48690,21823.628519216247,23617.433935409685,46590.0,21852.942475135464,23899.100176742348,44510.0,18582.770204637574,19939.29861892278,5.5,2.3,1793.8054161934378,0.08219556223723051
712,T,Sweden,2022,83.1,48780,21853.884176109223,23521.927826203966,46800.0,21286.198481593565,23329.077073930683,44010.0,19714.2403562157,20963.621406492428,5.8,4.0,1668.0436500947435,0.0763271021596361
713,T,Sweden,2023,83.4,48350,23448.652922652647,25949.571606689613,47080.0,21556.96183081869,23408.115410906048,44130.0,20795.81766845409,22150.729303273376,5.7,4.5,2500.9186840369657,0.10665511116081833
714,T,Slovenia,2015,80.9,18660,15229.741522060045,16378.350392706776,18420.0,13477.6980668875,14565.34424882409,17210.0,11704.48242340927,12692.435094265515,6.2,12.1,1148.6088706467308,0.07541880267521209
715,T,Slovenia,2016,81.2,19210,15451.847993910564,16486.5335220543,18510.0,14114.609843713764,15189.122050591814,18170.0,12311.396097520139,13327.022971426113,6.8,10.0,1034.6855281437347,0.06696192769638266
716,T,Slovenia,2017,81.2,20190,15402.887521830353,16504.642185374047,17930.0,14322.038192360733,15409.69652146908,19360.0,13091.310743434618,14139.253935990211,5.7,10.4,1101.7546635436938,0.07152909881229662
717,T,Slovenia,2018,81.5,21010,15857.940104304571,17033.56344112839,17760.0,14283.600239901041,15347.00021922775,19980.0,13919.535108956039,14948.459390058917,5.1,8.9,1175.623336823819,0.07413468137041967
718,T,Slovenia,2019,81.6,21570,16824.617493642494,18225.74949100329,18230.0,14397.56534540281,15576.922924128652,18290.0,14553.780723419442,15576.228177758152,5.1,6.3,1401.131997360797,0.0832786836247684
719,T,Slovenia,2020,80.6,20560,17209.219604518727,18492.348089024017,18660.0,15229.741522060045,16378.350392706776,18420.0,13477.6980668875,14565.34424882409,4.5,6.1,1283.1284845052905,0.0745605270891175
720,T,Slovenia,2021,80.7,22230,17757.798669194515,19114.989101999392,19210.0,15451.847993910564,16486.5335220543,18510.0,14114.609843713764,15189.122050591814,4.2,5.0,1357.1904328048768,0.07642785336671677
721,T,Slovenia,2022,81.3,22810,18966.86837554674,20398.888610372436,20190.0,15402.887521830353,16504.642185374047,17930.0,14322.038192360733,15409.69652146908,4.1,4.2,1432.0202348256971,0.07550114264893334
722,T,Slovenia,2023,82.0,23170,20257.06972109672,22008.06671460748,21010.0,15857.940104304571,17033.56344112839,17760.0,14283.600239901041,15347.00021922775,3.9,4.9,1750.996993510762,0.08643880964121808
723,T,Slovakia,2015,76.7,14820,10593.93972840898,11093.283995924348,13060.0,8664.233002553785,9499.225735472808,10260.0,4138.8383587841545,4486.631270341774,6.7,15.9,499.3442675153692,0.047134897905480325
724,T,Slovakia,2016,77.3,15090,10869.320431003465,11478.943534784768,13480.0,9310.6058791157,10173.133851507053,11170.0,4769.602480372559,5410.150438336888,5.8,14.7,609.6231037813031,0.05608658863735626
725,T,Slovakia,2017,77.3,15500,9826.447903480108,10288.927551976392,13670.0,10170.139399135998,10927.009761251162,12360.0,5814.437358853402,6328.7241785192955,4.7,12.9,462.4796484962844,0.04706478404393656
726,T,Slovakia,2018,77.4,16110,10244.341099734207,10555.967497848553,13750.0,9983.664036976066,10623.547007375128,13000.0,6979.8484246008675,7498.185765975642,4.8,11.7,311.62639811434565,0.0304193695895611
727,T,Slovakia,2019,77.8,16450,10881.184312313944,11332.009365080714,14100.0,10311.99097955004,11155.678347954568,12260.0,8134.904369740573,8880.748579544828,6.1,11.2,450.82505276676966,0.0414316162493988
728,T,Slovakia,2020,77.0,16010,10418.391059679554,10721.216966870716,14820.0,10593.93972840898,11093.283995924348,13060.0,8664.233002553785,9499.225735472808,4.5,9.6,302.8259071911616,0.02906647537575498
729,T,Slovakia,2021,74.6,16980,9795.433737262025,10057.557214688835,15090.0,10869.320431003465,11478.943534784768,13480.0,9310.6058791157,10173.133851507053,4.9,9.1,262.1234774268105,0.026759762197123296
730,T,Slovakia,2022,77.0,17000,10220.109008144824,10452.537127382442,15500.0,9826.447903480108,10288.927551976392,13670.0,10170.139399135998,10927.009761251162,3.5,9.7,232.42811923761838,0.022742234848218044
731,T,Slovakia,2023,78.2,17370,11054.907076090918,11120.490707609091,16110.0,10244.341099734207,10555.967497848553,13750.0,9983.664036976066,10623.547007375128,4.1,13.3,65.5836315181732,0.005932535756905157
